id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
ffca8d71d71a3fae,"Image:Barack-obama-mother.jpg listed for deletion 
An image or media file that you uploaded or altered, Image:Barack-obama-mother.jpg, has been listed at Wikipedia:Images and media for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted.",1,0,0,0,0,0
ffcdcb71854f6d8a,"""Editing of article without Consensus & Removal of Cited Content without Discussion===
I find it telling that neither of you had the courtesy to respond to my proposal and K3 went ahead to begin editing the article without any consensus being reached. Let the record note that I am now compelled to reciprocate your actions and make my suggested changes. JJ obviously lacks any serious knowledge in this area and was only here for circumventing 3RR, so there's no point answering his most recent underinformed questions. I'll focus on Kautilya3. If you were significantly acquainted with the topic, you would understand that the Kakatiyas were feudatories of the Eastern Chalukya dynasty.So the question of when the formal royal dynasty began is a natural question, not """"patent nonsense"""", and probably one of the reasons some previous editor changed the old date to """"Uncertain"""". 1053 was the date given for the first royal inscription based on the permanent grant of Hanumakonda (their original capital for your edification) as a fief to the Kakatiyas. I also suggest you both refresh your knowledge of WP:Civility, to improve the quality of your current and future discussions. If you don't know about an author, here's a hint, ask...politely..rather than first disrespectfully dismissing the author, then demanding his c.v. What's more, his book speaks for itself. Its the History and Culture of Andhra Pradesh (the old state which included the new state of Telangana). This is not some arcane ivory tower speculative paper, but a WP:RS. So if you want to change the date to 956CE, perfectly fine by me. The only difference is, I had the sense of responsibility to provide a citation. I suggest you do the same. 

Let me repeat that I am perfectly fine with having a respectful dialogue. But as I've said before, it takes two hands to clap. Ball is in your court, gentlemen.   

===""",1,0,0,0,0,0
ffd2e85b07b3c7e4,"""
No he did not, read it again (I would have thought everyone here could recite it by heart by now) it says """"Are we truly to believe the arbcom are so thankful for that, and Jimbo was ever so taken with her"""".  The arbcom having read the evidence are now voting to thank her - so it is a very valid question. Kelly always implied she was a friend of Jimbo's.  Good for her, that must be very pleasant for them both.  However, I can't imagine Jimbo was particularly impressed by that blog either.  If you actually read the blog, not just what was pasted to wiki, there is a lot of information on her views in other areas. I was also commenting on those. I don't imagine Jimbo is much impressed by me or many others concerned with whole rotten case either, but it's all a bit late for those concerns now. Now this is actually Bishonen's page, so my further views will be posted on my own page, if I decide to post them that is, because I too am heartily sick of this whole case, it is just a pity reference to that blog was ever permitted as evidence, especially if people do not in fact want to discuss it or here concerned parties views on it.  """,1,0,0,0,0,0
ffd72e9766c09c97,"""
 Auto guides and the motoring press are not good sources for an encyclopedia article about """"luxury vehicle"""". This is because automakers feed the press a lot of BS (Boastful Superlatives) who then work hard to write articles adding even more BS to describe their products. The press earns credits from the hands that feed them. Add to this the fact that potential and actual purchasers of luxury vehicles have an insatiable  appetite  for this type of BS. Classifying a particular vehicle as """"luxury"""" is also designed to easily make it superior to other vehicles even if the differences are superficial. Using self-serving BS in marketing claims is a very, very old invention that helps sell products, as well as fuel the fan base with """"bragging"""" rights to which vehicles are """"luxury"""". On the other hand, it is more difficult for most marketers to be humble and genuine. That is why an encyclopedia article has to avoid falling into the trap of using traditional marketing superlatives and hyperbole. —   """,1,0,0,0,0,0
ffe029a7c79dc7fe,"""
please identify what part of BLP applies because BLP clearly states that we must follow NPOV which says that we must present content in relation to the manner the subject is covered in reliable academic sources. In this case there has not been any substantial mainstream academic sources provided which is not critical of views and claims that  Chopra makes.  TRPoD aka The Red Pen of Doom 
""",1,0,0,0,0,0
ffe897e7f7182c90,Catalan independentism is the social movement involving more people in Catalonia. Votes in the referendum at Barcelona were more than the ones received by political parties that are leading the council (PSC and CIU) . 20% of votes of the total census voting in favour of a referendum that is forbidden by spanish courts and that has no legal effects is highly relevant.,1,0,0,0,0,0
ffe8b9316245be30,"The numbers in parentheses are the additional decimal points which have been measured but lie outside the accuracy of the measurement process. This means the values in the parentheses eg (15) could be used for the purpose of calculation, but any value that results from such a calculation would not be more accurate than the number of significant figures if those in parentheses were not considered. In other words, the values in parentheses are there to help avoid rounding errors if you’re trying to work to the limit of accuracy of the gas constant. I agree that this is not commonly known, and only confuses the issue. I would recommend removing it.",1,0,0,0,0,0
ffe987279560d7ff,""":::::And for the second time of asking, when your view completely contradicts the coverage in reliable sources, why should anyone care what you feel? You can't even give a consistent argument - is the opening only supposed to mention significant aspects, or the """"most significant"""" ones?   

""",1,0,0,0,0,0
ffea4adeee384e90,"You should be ashamed of yourself 

That is a horrible thing you put on my talk page.  128.61.19.93",1,0,0,0,0,0
ffee36eab5c267c9,"Spitzer 

Umm, theres no actual article for prostitution ring.  - Crunch Captain.",1,0,0,0,0,0
fff125370e4aaaf3,And it looks like it was actually you who put on the speedy to have the first version deleted now that I look at it.,1,0,0,0,0,0
fff46fc426af1f9a,"""
And ... I really don't think you understand.  I came here and my idea was bad right away.  What kind of community goes """"you have bad ideas"""" go away, instead of helping rewrite them.   """,1,0,0,0,0,0
